t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,c0,c1,c2,runtime
0.000000,3.503401067e-02,1.981226373e-01,0.000000000e+00,9.889938096e-02,2.939837890e-02,2.187239915e+00,0.000000000e+00,8.516281788e-02,8.884241e-16,0.000000e+00,0.000000e+00,5.053238e-03
0.010000,3.504157734e-02,1.980800478e-01,8.890607848e-03,9.887819057e-02,2.937322118e-02,2.142471208e+00,0.000000000e+00,8.515698300e-02,1.777228e-15,9.087270e-19,2.914581e-20,2.378612e-03
0.020000,3.506230557e-02,1.979648326e-01,1.704538084e-02,9.882086511e-02,2.930466207e-02,2.026164808e+00,0.000000000e+00,8.513988530e-02,1.113351e-15,2.604343e-18,8.809143e-20,2.462530e-03
0.030000,3.509515243e-02,1.977826404e-01,2.455923258e-02,9.873021448e-02,2.919615704e-02,1.915708794e+00,0.000000000e+00,8.510214464e-02,1.332564e-15,7.080596e-18,4.615824e-19,2.381811e-03
0.040000,3.513913817e-02,1.975387092e-01,3.147645436e-02,9.860884406e-02,2.905095653e-02,1.810863620e+00,0.000000000e+00,8.503668121e-02,1.112400e-15,2.087195e-17,1.020317e-18,2.286644e-03
0.050000,3.519333933e-02,1.972378963e-01,3.783837523e-02,9.845916955e-02,2.887211679e-02,1.711390920e+00,0.000000000e+00,8.493832890e-02,6.713292e-16,7.489632e-18,5.963112e-19,2.272474e-03
0.060000,3.525688276e-02,1.968847057e-01,4.368353946e-02,9.828343076e-02,2.866251010e-02,1.617054526e+00,0.000000000e+00,8.480350378e-02,1.333429e-15,8.299637e-18,1.530416e-18,2.405701e-03
0.070000,3.532894051e-02,1.964833134e-01,4.904789404e-02,9.808370432e-02,2.842483455e-02,1.527621419e+00,0.000000000e+00,8.462992214e-02,1.338039e-15,9.660965e-18,1.355253e-18,2.304473e-03
0.080000,3.540872560e-02,1.960375917e-01,5.396496579e-02,9.786191561e-02,2.816162337e-02,1.442862606e+00,0.000000000e+00,8.441636123e-02,1.112391e-15,1.474674e-17,2.829851e-18,2.305913e-03
0.090000,3.549548834e-02,1.955511305e-01,5.846602640e-02,9.761984966e-02,2.787525367e-02,1.362553913e+00,0.000000000e+00,8.416245664e-02,1.557348e-15,1.401434e-17,4.210280e-18,2.309054e-03
0.100000,3.558851339e-02,1.950272585e-01,6.258024596e-02,9.735916136e-02,2.756795489e-02,1.286476688e+00,0.000000000e+00,8.386853110e-02,1.336908e-15,1.613969e-17,8.741117e-19,2.335703e-03
0.110000,3.568711726e-02,1.944690614e-01,6.633483579e-02,9.708138491e-02,2.724181671e-02,1.214418405e+00,0.000000000e+00,8.353545022e-02,8.983524e-16,6.071532e-18,5.863720e-18,2.356922e-03
0.120000,3.579064633e-02,1.938793998e-01,6.975518104e-02,9.678794254e-02,2.689879664e-02,1.146173186e+00,0.000000000e+00,8.316450131e-02,6.753340e-16,1.404617e-17,1.999170e-18,2.377512e-03
0.130000,3.589847516e-02,1.932609255e-01,7.286496417e-02,9.648015266e-02,2.654072718e-02,1.081542226e+00,0.000000000e+00,8.275729196e-02,1.332348e-15,1.532680e-17,3.317021e-18,2.318103e-03
0.140000,3.601000518e-02,1.926160968e-01,7.568627958e-02,9.615923737e-02,2.616932265e-02,1.020334140e+00,0.000000000e+00,8.231566549e-02,4.445802e-16,2.180945e-17,6.827031e-18,2.297123e-03
0.150000,3.612466364e-02,1.919471919e-01,7.823974035e-02,9.582632942e-02,2.578618564e-02,9.623652209e-01,0.000000000e+00,8.184163073e-02,4.442120e-16,6.952433e-18,6.149443e-18,2.311173e-03
0.160000,3.624190269e-02,1.912563226e-01,8.054457744e-02,9.548247874e-02,2.539281321e-02,9.074596365e-01,0.000000000e+00,8.133730415e-02,6.788979e-16,3.903128e-18,5.489961e-18,2.302113e-03
0.170000,3.636119870e-02,1.905454460e-01,8.261873204e-02,9.512865839e-02,2.499060268e-02,8.554495484e-01,0.000000000e+00,8.080486239e-02,4.484791e-16,1.748223e-17,6.753457e-18,2.336243e-03
0.180000,3.648205168e-02,1.898163758e-01,8.447894151e-02,9.476577014e-02,2.458085717e-02,8.061751779e-01,0.000000000e+00,8.024650361e-02,1.333439e-15,4.770490e-18,3.012444e-18,2.395561e-03
0.190000,3.660398475e-02,1.890707926e-01,8.614081935e-02,9.439464965e-02,2.416479088e-02,7.594848169e-01,0.000000000e+00,7.966441639e-02,6.759093e-16,3.903128e-18,1.563659e-18,2.319703e-03
0.200000,3.672654372e-02,1.883102535e-01,8.761892967e-02,9.401607127e-02,2.374353406e-02,7.152347941e-01,0.000000000e+00,7.906075495e-02,1.555306e-15,1.734723e-17,1.303931e-17,2.307914e-03
0.210000,3.684929670e-02,1.875362014e-01,8.892685658e-02,9.363075243e-02,2.331813774e-02,6.732894034e-01,0.000000000e+00,7.843761970e-02,2.220977e-15,4.941869e-17,1.454610e-18,2.350283e-03
0.220000,3.697183373e-02,1.867499727e-01,9.007726879e-02,9.323935781e-02,2.288957825e-02,6.335208018e-01,0.000000000e+00,7.779704228e-02,6.754750e-16,1.044442e-17,1.872879e-17,2.303493e-03
0.230000,3.709376639e-02,1.859528055e-01,9.108197986e-02,9.284250316e-02,2.245876144e-02,5.958088836e-01,0.000000000e+00,7.714097440e-02,1.115790e-15,4.976760e-17,1.563659e-18,2.365342e-03
0.240000,3.721472748e-02,1.851458465e-01,9.195200433e-02,9.244075882e-02,2.202652674e-02,5.600411390e-01,0.000000000e+00,7.647127971e-02,2.517505e-16,2.308307e-17,2.345488e-18,2.303704e-03
0.250000,3.733437059e-02,1.843301576e-01,9.269761004e-02,9.203465300e-02,2.159365097e-02,5.261125033e-01,0.000000000e+00,7.578972837e-02,4.443407e-16,1.474515e-17,1.527764e-17,2.319754e-03
0.260000,3.745236977e-02,1.835067221e-01,9.332836700e-02,9.162467488e-02,2.116085200e-02,4.939252053e-01,0.000000000e+00,7.509799368e-02,1.115103e-15,4.561902e-17,7.684845e-18,2.313333e-03
0.270000,3.756841905e-02,1.826764505e-01,9.385319291e-02,9.121127741e-02,2.072879218e-02,4.633886214e-01,0.000000000e+00,7.439765052e-02,8.964409e-16,1.474515e-17,1.939480e-18,2.328963e-03
0.280000,3.768223207e-02,1.818401855e-01,9.428039570e-02,9.079487990e-02,2.029808158e-02,4.344191428e-01,0.000000000e+00,7.369017516e-02,8.882225e-16,8.940560e-18,1.396055e-17,2.410721e-03
0.290000,3.779354158e-02,1.809987071e-01,9.461771325e-02,9.037587052e-02,1.986928113e-02,4.069400659e-01,0.000000000e+00,7.297694627e-02,8.886426e-16,1.844036e-17,5.244670e-18,2.392972e-03
0.300000,3.790209897e-02,1.801527374e-01,9.487235041e-02,8.995460853e-02,1.944290547e-02,3.808815116e-01,0.000000000e+00,7.225924678e-02,8.953379e-16,2.471981e-17,6.679953e-18,2.395831e-03
0.310000,3.800767379e-02,1.793029440e-01,9.505101369e-02,8.953142633e-02,1.901942582e-02,3.561803848e-01,0.000000000e+00,7.153826648e-02,4.441724e-16,1.613969e-17,9.263427e-18,2.418561e-03
