t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,c0,c1,c2,runtime
4.750000,1.541395197e-03,3.508403270e-03,8.318955238e-04,1.754200736e-03,1.888119600e-03,4.040259199e-01,3.297165580e+01,1.428994911e-03,1.999409e-15,1.516067e-17,4.629136e-19,9.354902e-03
4.800000,1.569626353e-03,3.540487584e-03,5.864313976e-04,1.770242868e-03,1.897895832e-03,4.102734144e-01,3.297800302e+01,1.452506256e-03,1.785102e-15,9.358393e-18,3.547322e-19,1.351067e-02
4.850000,1.590231694e-03,3.562916303e-03,4.172058503e-04,1.781457210e-03,1.904355369e-03,4.174376149e-01,3.298369890e+01,1.468970598e-03,1.332268e-15,6.261331e-18,3.464483e-19,9.665052e-03
4.900000,1.605166379e-03,3.578472275e-03,3.076484669e-04,1.789235183e-03,1.908520488e-03,4.238019239e-01,3.298809947e+01,1.480358379e-03,1.555516e-15,6.073335e-18,1.385253e-19,9.891661e-03
4.950000,1.615895463e-03,3.589231403e-03,2.441616450e-04,1.794614738e-03,1.911157029e-03,4.280868123e-01,3.299071860e+01,1.488187856e-03,1.777005e-15,2.319942e-18,5.108669e-20,9.441362e-03
5.000000,1.623517743e-03,3.596742121e-03,2.129657241e-04,1.798370091e-03,1.912837184e-03,5.323289120e-01,3.312923116e+01,1.493616420e-03,1.332448e-15,2.223042e-18,5.768633e-21,9.345752e-03
5.050000,1.604208194e-03,3.520001386e-03,2.190308330e-03,1.759999785e-03,1.860924116e-03,1.764132742e+00,3.536076172e+01,1.429207924e-03,1.777226e-15,7.936231e-18,7.011530e-19,8.910133e-03
5.100000,1.607476221e-03,3.458547864e-03,2.148634831e-03,1.729273071e-03,1.820730816e-03,1.601232154e+00,3.506212901e+01,1.377202506e-03,2.223165e-15,1.619049e-18,1.555094e-18,1.385470e-02
5.150000,1.594239364e-03,3.394163563e-03,1.751397213e-03,1.697080968e-03,1.790107184e-03,1.428933670e+00,3.465540642e+01,1.326767404e-03,1.776651e-15,6.917188e-18,2.755739e-18,1.052782e-02
5.200000,1.578323397e-03,3.349470709e-03,1.177643065e-03,1.674734572e-03,1.772691173e-03,1.230929560e+00,3.418177990e+01,1.293217400e-03,1.339056e-15,1.796290e-17,2.080939e-18,9.639352e-03
5.250000,1.564188182e-03,3.327318182e-03,6.940809944e-04,1.663658324e-03,1.767007694e-03,1.014212827e+00,3.361456848e+01,1.277642578e-03,1.778177e-15,1.559350e-17,1.560262e-17,1.051441e-02
