t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,c0,c1,c2,runtime
0.000000,3.503401067e-02,1.981226373e-01,0.000000000e+00,9.889938096e-02,2.939837890e-02,2.187239915e+00,0.000000000e+00,8.516281788e-02,4.467555e-16,0.000000e+00,0.000000e+00,1.780135e-03
0.010000,3.504157734e-02,1.980800478e-01,8.890607848e-03,9.887819057e-02,2.937322118e-02,2.142471208e+00,0.000000000e+00,8.515698300e-02,4.467555e-16,2.168404e-18,5.357107e-20,1.671120e-03
0.020000,3.506230557e-02,1.979648326e-01,1.704538084e-02,9.882086511e-02,2.930466207e-02,2.026164808e+00,0.000000000e+00,8.513988530e-02,6.759063e-16,7.807009e-18,1.564422e-19,1.634004e-03
0.030000,3.509515243e-02,1.977826404e-01,2.455923258e-02,9.873021448e-02,2.919615704e-02,1.915708794e+00,0.000000000e+00,8.510214464e-02,1.130178e-16,5.214325e-18,6.305931e-19,1.647607e-03
0.040000,3.513913817e-02,1.975387092e-01,3.147645436e-02,9.860884406e-02,2.905095653e-02,1.810863620e+00,0.000000000e+00,8.503668121e-02,2.248931e-16,1.852685e-18,2.424350e-19,1.628784e-03
0.050000,3.519333933e-02,1.972378963e-01,3.783837523e-02,9.845916955e-02,2.887211679e-02,1.711390920e+00,0.000000000e+00,8.493832890e-02,4.531766e-16,1.769078e-17,1.629913e-18,1.629984e-03
0.060000,3.525688276e-02,1.968847057e-01,4.368353946e-02,9.828343076e-02,2.866251010e-02,1.617054526e+00,0.000000000e+00,8.480350378e-02,2.784015e-17,7.181970e-18,1.085557e-18,1.639026e-03
0.070000,3.532894051e-02,1.964833134e-01,4.904789404e-02,9.808370432e-02,2.842483455e-02,1.527621419e+00,0.000000000e+00,8.462992214e-02,1.570482e-16,7.410742e-18,2.171113e-18,1.637826e-03
0.080000,3.540872560e-02,1.960375917e-01,5.396496579e-02,9.786191561e-02,2.816162337e-02,1.442862606e+00,0.000000000e+00,8.441636123e-02,2.225307e-16,7.564593e-18,1.355253e-18,1.659388e-03
0.090000,3.549548834e-02,1.955511305e-01,5.846602640e-02,9.761984966e-02,2.787525367e-02,1.362553913e+00,0.000000000e+00,8.416245664e-02,9.024835e-17,9.813078e-18,7.893111e-19,1.637345e-03
0.100000,3.558851339e-02,1.950272585e-01,6.258024596e-02,9.735916136e-02,2.756795489e-02,1.286476688e+00,0.000000000e+00,8.386853110e-02,4.586113e-16,3.804546e-17,4.470280e-18,1.632854e-03
0.110000,3.568711726e-02,1.944690614e-01,6.633483579e-02,9.708138491e-02,2.724181671e-02,1.214418405e+00,0.000000000e+00,8.353545022e-02,2.487030e-16,1.097135e-17,1.693578e-18,1.635154e-03
