t,pos_err,ori_err,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,sigma_min,c0,c1,c2,runtime,q1,q2,q3,q4,q5,q6,tau1,tau2,tau3,tau4,tau5,tau6,px,py,pz,pd_x,pd_y,pd_z,cube_x,cube_y,cube_z,cube_yaw,gripper_width,tau_sat,governed
6.150000000e+00,9.770048834e-02,3.109532541e-01,3.038467039e-02,1.548509948e-01,1.040531847e-01,2.915471233e+01,4.404176232e+00,1.354902659e-01,2.552461535e-17,6.605630197e-18,2.299940125e-19,1.127742900e-02,-2.825894058e-01,-2.653843164e+00,-1.499187112e+00,-1.365294099e+00,-7.870234251e-01,1.502808630e-01,3.841092642e-02,4.170451345e+00,-1.382267406e+00,-3.017102066e-01,3.050844555e-02,2.339773297e-03,6.166303948e-01,-4.380892205e-02,1.048528388e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850637913e-01,-1.230067238e-01,2.249993011e-02,1.978818041e+00,6.999999285e-02,0,0
6.160000000e+00,9.770007691e-02,3.109491446e-01,2.591229134e-02,1.548489648e-01,1.040503610e-01,2.926317368e+01,4.397759256e+00,1.354905198e-01,4.441484982e-16,1.939479807e-18,1.117570019e-19,1.267308300e-02,-2.825892866e-01,-2.653842688e+00,-1.499183893e+00,-1.365296125e+00,-7.870118618e-01,1.502825618e-01,1.245102122e-01,4.162900283e+00,-1.379830459e+00,-3.006010387e-01,2.732225070e-02,2.308888330e-03,6.166308378e-01,-4.381053464e-02,1.048527141e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850637317e-01,-1.230066568e-01,2.249987423e-02,1.978816587e+00,6.999999285e-02,0,0
6.170000000e+00,9.769836222e-02,3.109454767e-01,1.674676126e-02,1.548471530e-01,1.040501368e-01,2.904225064e+01,4.387869409e+00,1.354906895e-01,6.696077558e-16,8.673617380e-19,2.874925156e-19,1.141796000e-02,-2.825883031e-01,-2.653838873e+00,-1.499181628e+00,-1.365280271e+00,-7.870171070e-01,1.502646357e-01,1.258721939e-01,4.153858898e+00,-1.375599211e+00,-3.000242578e-01,2.676129678e-02,2.546885096e-03,6.166308381e-01,-4.380920853e-02,1.048507756e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850638211e-01,-1.230065450e-01,2.249987610e-02,1.978817176e+00,7.000002265e-02,0,0
6.180000000e+00,9.769685219e-02,3.109316088e-01,3.073779168e-02,1.548403027e-01,1.040427577e-01,2.933266021e+01,4.400833160e+00,1.354908351e-01,5.554942393e-16,2.637977740e-18,2.631424787e-19,1.257606200e-02,-2.825876474e-01,-2.653834105e+00,-1.499179721e+00,-1.365262866e+00,-7.870104313e-01,1.502624303e-01,6.557094809e-02,4.167563276e+00,-1.379609946e+00,-3.003929335e-01,2.972370560e-02,2.505838247e-03,6.166319959e-01,-4.381003204e-02,1.048495281e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850639105e-01,-1.230066195e-01,2.250008658e-02,1.978818160e+00,6.999999285e-02,0,0
6.190000000e+00,9.770127766e-02,3.109563618e-01,2.083454770e-02,1.548525299e-01,1.040531226e-01,2.880972863e+01,4.416134033e+00,1.354903944e-01,8.910709857e-16,3.035766083e-18,1.092639671e-19,1.110000700e-02,-2.825880945e-01,-2.653845310e+00,-1.499185562e+00,-1.365306258e+00,-7.870081663e-01,1.502842754e-01,5.980208173e-02,4.181326641e+00,-1.386438732e+00,-3.034367512e-01,2.957980345e-02,3.137842424e-03,6.166309743e-01,-4.381032218e-02,1.048539321e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850636721e-01,-1.230066791e-01,2.249987237e-02,1.978817176e+00,6.999995187e-02,0,0
6.200000000e+00,9.769836591e-02,3.109320759e-01,7.144480068e-02,1.548405334e-01,1.040405939e-01,2.981608996e+01,4.386540579e+00,1.354903541e-01,2.220869525e-16,9.813077867e-18,6.133173667e-19,1.236817900e-02,-2.825880051e-01,-2.653841257e+00,-1.499186039e+00,-1.365280747e+00,-7.869985104e-01,1.502900273e-01,1.157129712e-01,4.152275227e+00,-1.377229525e+00,-2.989270164e-01,2.896877113e-02,1.216900730e-03,6.166330224e-01,-4.381216242e-02,1.048515334e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850639999e-01,-1.230067015e-01,2.249989100e-02,1.978817019e+00,6.999990717e-02,0,0
6.210000000e+00,9.769906321e-02,3.109384343e-01,2.753315413e-02,1.548436743e-01,1.040412558e-01,2.906862755e+01,4.404483598e+00,1.354909961e-01,1.629624754e-17,6.254634441e-18,1.954573263e-19,1.291065400e-02,-2.825841606e-01,-2.653838873e+00,-1.499177933e+00,-1.365289807e+00,-7.869656086e-01,1.502681226e-01,8.425498514e-02,4.169372281e+00,-1.384418373e+00,-3.020924095e-01,2.884707627e-02,2.330328174e-03,6.166345023e-01,-4.381460828e-02,1.048528192e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850635827e-01,-1.230067015e-01,2.250002138e-02,1.978816744e+00,6.999997795e-02,0,0
6.220000000e+00,9.769953613e-02,3.109460202e-01,2.209033483e-02,1.548474214e-01,1.040454819e-01,2.887498499e+01,4.391775555e+00,1.354910808e-01,6.353091691e-17,2.168404345e-18,1.058486208e-19,1.189248500e-02,-2.825841010e-01,-2.653840303e+00,-1.499176860e+00,-1.365297556e+00,-7.869669199e-01,1.502628028e-01,6.277930929e-02,4.158051813e+00,-1.379467295e+00,-3.008913564e-01,2.972114215e-02,2.726526742e-03,6.166338747e-01,-4.381421175e-02,1.048531494e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850636423e-01,-1.230067611e-01,2.249990590e-02,1.978817176e+00,6.999999657e-02,0,0
6.230000000e+00,9.769857797e-02,3.109388791e-01,4.317214864e-02,1.548438940e-01,1.040431504e-01,2.950938675e+01,4.362677685e+00,1.354910648e-01,6.681799274e-16,3.469446952e-18,4.733694230e-19,1.420323700e-02,-2.825856507e-01,-2.653838634e+00,-1.499176979e+00,-1.365288258e+00,-7.869794965e-01,1.502687484e-01,-1.036552493e-02,4.132494392e+00,-1.366521919e+00,-2.947714761e-01,3.257110324e-02,2.445723117e-03,6.166331678e-01,-4.381328626e-02,1.048519308e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850637019e-01,-1.230065599e-01,2.249993756e-02,1.978820007e+00,7.000010088e-02,0,0
6.240000000e+00,9.769869172e-02,3.109320777e-01,1.584285587e-02,1.548405343e-01,1.040377317e-01,2.845265549e+01,4.398855976e+00,1.354913186e-01,2.224660274e-16,1.167721477e-18,4.285685386e-20,1.257611200e-02,-2.825830877e-01,-2.653835773e+00,-1.499173760e+00,-1.365285516e+00,-7.869646549e-01,1.502713859e-01,7.291116308e-02,4.163904596e+00,-1.383349693e+00,-3.033532754e-01,2.878615804e-02,2.853612946e-03,6.166342680e-01,-4.381399352e-02,1.048523169e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850638509e-01,-1.230066270e-01,2.249998040e-02,1.978818552e+00,6.999997050e-02,0,0
6.250000000e+00,9.769951933e-02,3.109330389e-01,1.591864959e-02,1.548410091e-01,1.040358286e-01,2.865992773e+01,4.395620802e+00,1.354912651e-01,2.357198151e-16,1.578622192e-18,4.121840219e-20,1.266597300e-02,-2.825827003e-01,-2.653839111e+00,-1.499174595e+00,-1.365298152e+00,-7.869418263e-01,1.502784640e-01,8.426910257e-02,4.161207725e+00,-1.380878108e+00,-3.017819958e-01,2.872369559e-02,3.073445378e-03,6.166357620e-01,-4.381726143e-02,1.048538535e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850635827e-01,-1.230068207e-01,2.249998040e-02,1.978818316e+00,6.999997422e-02,0,0
6.260000000e+00,9.769887687e-02,3.109269616e-01,1.518304184e-02,1.548380071e-01,1.040333747e-01,2.834682050e+01,4.428233566e+00,1.354910629e-01,2.222630320e-16,3.104682540e-18,6.910460043e-20,1.235031900e-02,-2.825825512e-01,-2.653834820e+00,-1.499177098e+00,-1.365279078e+00,-7.869511843e-01,1.502716541e-01,7.153031969e-02,4.191780777e+00,-1.392074473e+00,-3.072398106e-01,2.886152491e-02,3.036449961e-03,6.166362440e-01,-4.381604585e-02,1.048531008e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850638211e-01,-1.230067983e-01,2.249997854e-02,1.978818120e+00,6.999995559e-02,0,0
6.270000000e+00,9.769658574e-02,3.109196616e-01,3.631721367e-02,1.548344011e-01,1.040290358e-01,2.934406241e+01,4.398226189e+00,1.354919680e-01,2.348629167e-16,8.741117366e-19,3.160965356e-19,1.314347600e-02,-2.825793922e-01,-2.653830290e+00,-1.499165535e+00,-1.365273237e+00,-7.869209647e-01,1.502476633e-01,7.232546148e-02,4.165237602e+00,-1.378151067e+00,-2.996128165e-01,2.970281271e-02,2.810170240e-03,6.166375947e-01,-4.381852418e-02,1.048513178e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850638807e-01,-1.230066419e-01,2.250008658e-02,1.978818356e+00,7.000003755e-02,0,0
6.280000000e+00,9.769784459e-02,3.109254897e-01,3.668596179e-02,1.548372800e-01,1.040309233e-01,2.918670958e+01,4.409918165e+00,1.354917881e-01,4.465599083e-16,3.157244383e-18,2.235140038e-19,1.343772000e-02,-2.825797200e-01,-2.653833628e+00,-1.499167919e+00,-1.365285158e+00,-7.869156599e-01,1.502543241e-01,5.455268894e-02,4.176937072e+00,-1.380556101e+00,-3.012676616e-01,2.986614411e-02,3.095475989e-03,6.166378174e-01,-4.381951047e-02,1.048527771e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850637913e-01,-1.230067462e-01,2.250000089e-02,1.978816115e+00,6.999998540e-02,0,0
6.290000000e+00,9.769774075e-02,3.109177921e-01,8.266361353e-03,1.548334776e-01,1.040270649e-01,2.861197993e+01,4.435375252e+00,1.354917093e-01,5.480875225e-17,1.388456242e-18,1.598178569e-20,1.220938700e-02,-2.825793326e-01,-2.653832674e+00,-1.499168873e+00,-1.365280032e+00,-7.869260311e-01,1.502704322e-01,6.159761328e-02,4.199126750e+00,-1.393237610e+00,-3.068240391e-01,2.886272558e-02,2.968644749e-03,6.166373237e-01,-4.381772485e-02,1.048523434e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850640595e-01,-1.230066866e-01,2.250013314e-02,1.978818906e+00,7.000000030e-02,0,0
6.300000000e+00,9.769884016e-02,3.109340051e-01,2.240310318e-02,1.548414863e-01,1.040345162e-01,2.900292825e+01,4.421990961e+00,1.354919836e-01,1.110979337e-15,1.939479807e-18,2.315856856e-19,1.120732800e-02,-2.825760841e-01,-2.653831005e+00,-1.499165416e+00,-1.365285397e+00,-7.869116068e-01,1.502363980e-01,7.006037309e-02,4.186076659e+00,-1.390129087e+00,-3.042044738e-01,2.919731120e-02,2.466685394e-03,6.166380220e-01,-4.381782778e-02,1.048535892e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850637615e-01,-1.230067089e-01,2.249995992e-02,1.978816704e+00,7.000001520e-02,0,0
6.310000000e+00,9.769840945e-02,3.109272775e-01,1.800411393e-02,1.548381631e-01,1.040283528e-01,2.884316423e+01,4.395828793e+00,1.354924686e-01,9.381951662e-18,4.336808690e-19,3.030437199e-20,1.198995600e-02,-2.825741470e-01,-2.653830528e+00,-1.499159336e+00,-1.365291953e+00,-7.868763804e-01,1.502362043e-01,6.907887660e-02,4.161019013e+00,-1.383027842e+00,-3.013767062e-01,2.930397633e-02,2.646965180e-03,6.166399609e-01,-4.382192126e-02,1.048540251e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850636423e-01,-1.230067164e-01,2.249995247e-02,1.978816783e+00,7.000002638e-02,0,0
6.320000000e+00,9.769701802e-02,3.109172754e-01,2.725131720e-02,1.548332224e-01,1.040238439e-01,2.940220526e+01,4.381961623e+00,1.354924842e-01,3.335014342e-16,6.133173667e-19,1.355252716e-19,1.288121400e-02,-2.825748324e-01,-2.653829336e+00,-1.499159098e+00,-1.365282536e+00,-7.868778110e-01,1.502412856e-01,1.126605256e-01,4.149628756e+00,-1.371132043e+00,-2.978425452e-01,2.751020657e-02,2.526458560e-03,6.166401829e-01,-4.382222428e-02,1.048526805e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850639701e-01,-1.230066717e-01,2.250004187e-02,1.978817884e+00,6.999996305e-02,0,0
6.330000000e+00,9.769721013e-02,3.109200630e-01,2.618830535e-02,1.548345994e-01,1.040253982e-01,2.928127848e+01,4.380696949e+00,1.354925226e-01,2.401229526e-16,5.553824967e-18,1.334769128e-19,1.302371600e-02,-2.825756669e-01,-2.653830528e+00,-1.499158621e+00,-1.365287781e+00,-7.868773341e-01,1.502416730e-01,6.645501600e-02,4.148721222e+00,-1.372765267e+00,-2.980889694e-01,2.922320670e-02,2.490682073e-03,6.166398674e-01,-4.382272224e-02,1.048528979e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850637615e-01,-1.230064631e-01,2.249988914e-02,1.978820439e+00,7.000016421e-02,0,0
6.340000000e+00,9.769704246e-02,3.109146327e-01,2.815283351e-02,1.548319170e-01,1.040209494e-01,2.929725637e+01,4.391377371e+00,1.354930078e-01,2.259539757e-16,5.275955480e-18,7.666467083e-20,1.275655300e-02,-2.825728655e-01,-2.653825760e+00,-1.499152422e+00,-1.365283012e+00,-7.868598700e-01,1.502336860e-01,6.914164766e-02,4.158941836e+00,-1.375678816e+00,-2.987843109e-01,2.907539209e-02,2.792889237e-03,6.166408924e-01,-4.382361136e-02,1.048530103e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850637615e-01,-1.230063811e-01,2.249992825e-02,1.978818906e+00,6.999999285e-02,0,0
6.350000000e+00,9.769791309e-02,3.109173075e-01,3.273329178e-02,1.548332382e-01,1.040202752e-01,2.952612735e+01,4.382655937e+00,1.354930919e-01,4.565957288e-16,6.209365081e-18,2.724024245e-19,1.139253000e-02,-2.825722694e-01,-2.653828144e+00,-1.499151468e+00,-1.365295768e+00,-7.868399620e-01,1.502371579e-01,8.231029667e-02,4.150964124e+00,-1.371583057e+00,-2.971921950e-01,2.872455310e-02,2.555419272e-03,6.166418989e-01,-4.382621290e-02,1.048544213e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850638509e-01,-1.230066940e-01,2.249995433e-02,1.978818552e+00,7.000005618e-02,0,0
6.360000000e+00,9.769677945e-02,3.109013590e-01,1.225514849e-02,1.548253601e-01,1.040112305e-01,2.876780845e+01,4.408400174e+00,1.354931836e-01,1.249873983e-16,1.448789874e-18,5.160648592e-20,1.461461100e-02,-2.825708091e-01,-2.653825760e+00,-1.499150276e+00,-1.365285277e+00,-7.868340015e-01,1.502512544e-01,6.372244956e-02,4.174056232e+00,-1.383673539e+00,-3.029580510e-01,2.900767930e-02,2.938470347e-03,6.166427865e-01,-4.382635516e-02,1.048534205e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850639403e-01,-1.230067611e-01,2.249990962e-02,1.978814621e+00,7.000001892e-02,0,0
6.370000000e+00,9.769733517e-02,3.109100593e-01,2.577680471e-02,1.548296578e-01,1.040147343e-01,2.905092342e+01,4.410474349e+00,1.354934489e-01,1.376894073e-17,1.226634733e-18,7.666467083e-20,1.396722400e-02,-2.825682461e-01,-2.653825283e+00,-1.499146938e+00,-1.365291357e+00,-7.868193984e-01,1.502326280e-01,8.126574336e-02,4.175366523e+00,-1.385432926e+00,-3.028761749e-01,2.881431392e-02,2.373059686e-03,6.166434196e-01,-4.382689485e-02,1.048541621e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850637317e-01,-1.230067462e-01,2.249989100e-02,1.978816587e+00,6.999997795e-02,0,0
6.380000000e+00,9.769720345e-02,3.109078309e-01,2.683762138e-02,1.548285571e-01,1.040126246e-01,2.937485139e+01,4.395258548e+00,1.354936575e-01,2.235051683e-16,1.839952100e-18,8.131516294e-20,1.283479400e-02,-2.825684249e-01,-2.653824568e+00,-1.499144316e+00,-1.365293384e+00,-7.868055105e-01,1.502304822e-01,1.170473115e-01,4.162142153e+00,-1.375094087e+00,-2.992324912e-01,2.718729686e-02,2.711999223e-03,6.166441479e-01,-4.382909164e-02,1.048544490e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850638807e-01,-1.230066344e-01,2.249998040e-02,1.978819495e+00,7.000000030e-02,0,0
6.390000000e+00,9.769693545e-02,3.109064129e-01,4.134253064e-02,1.548278566e-01,1.040115232e-01,2.925832394e+01,4.384330849e+00,1.354936761e-01,1.144720350e-16,3.903127821e-18,1.626303259e-19,1.343532000e-02,-2.825665474e-01,-2.653823137e+00,-1.499144077e+00,-1.365288019e+00,-7.868009210e-01,1.502238661e-01,9.341454309e-02,4.152133388e+00,-1.372661920e+00,-2.973538436e-01,2.807774649e-02,3.259756964e-03,6.166448476e-01,-4.382873185e-02,1.048542329e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850632548e-01,-1.230066493e-01,2.249997668e-02,1.978820871e+00,6.999999285e-02,0,0
6.400000000e+00,9.769286347e-02,3.108899493e-01,2.399462493e-02,1.548197241e-01,1.040047533e-01,2.915193628e+01,4.377811851e+00,1.354936193e-01,8.888828717e-16,6.505213035e-19,4.412383164e-19,1.246899000e-02,-2.825620770e-01,-2.653814077e+00,-1.499144673e+00,-1.365241170e+00,-7.867965698e-01,1.501844823e-01,1.196233040e-01,4.144303241e+00,-1.373234234e+00,-2.986190168e-01,2.695836355e-02,2.276119790e-03,6.166476601e-01,-4.382732129e-02,1.048503099e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850634933e-01,-1.230065450e-01,2.249996364e-02,1.978820675e+00,7.000005618e-02,0,0
6.410000000e+00,9.769001814e-02,3.108582613e-01,3.959022365e-02,1.548040711e-01,1.039830866e-01,2.931194053e+01,4.396670187e+00,1.354946988e-01,1.541416753e-16,3.576224061e-18,1.117570019e-19,1.377549300e-02,-2.825551331e-01,-2.653800964e+00,-1.499130964e+00,-1.365212679e+00,-7.867257595e-01,1.501626074e-01,-3.112808907e-02,4.163444964e+00,-1.379987499e+00,-3.000014575e-01,3.308706693e-02,2.163620443e-03,6.166535158e-01,-4.383419959e-02,1.048492756e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850637317e-01,-1.230066791e-01,2.249992639e-02,1.978818198e+00,7.000008598e-02,0,0
6.420000000e+00,9.769150190e-02,3.108605036e-01,2.296345804e-02,1.548051787e-01,1.039839249e-01,2.843329230e+01,4.435962685e+00,1.354944413e-01,6.706215252e-16,1.734723476e-18,9.772866315e-20,1.263668200e-02,-2.825564444e-01,-2.653807878e+00,-1.499134302e+00,-1.365233660e+00,-7.867381573e-01,1.501990408e-01,9.504379647e-02,4.198799950e+00,-1.394281159e+00,-3.066685926e-01,2.707418957e-02,3.465872212e-03,6.166518433e-01,-4.383286750e-02,1.048503455e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850638509e-01,-1.230066419e-01,2.250006236e-02,1.978818630e+00,7.000000030e-02,0,0
6.430000000e+00,9.769499437e-02,3.108838985e-01,3.577144543e-02,1.548167352e-01,1.039931622e-01,2.891965188e+01,4.411184202e+00,1.354943581e-01,8.887423646e-16,2.742838647e-18,5.481657992e-19,1.134525900e-02,-2.825573087e-01,-2.653817654e+00,-1.499135613e+00,-1.365276456e+00,-7.867165208e-01,1.502059847e-01,6.575392480e-02,4.176428147e+00,-1.385121038e+00,-3.036235418e-01,3.026830616e-02,2.588701828e-03,6.166518465e-01,-4.383633033e-02,1.048544004e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850636423e-01,-1.230066940e-01,2.249989659e-02,1.978815446e+00,7.000000030e-02,0,0
6.440000000e+00,9.769174188e-02,3.108617373e-01,3.473058799e-02,1.548057881e-01,1.039837402e-01,2.866718314e+01,4.437529623e+00,1.354944610e-01,6.678324911e-16,2.949348775e-18,3.352710058e-19,1.207103700e-02,-2.825561166e-01,-2.653804302e+00,-1.499134064e+00,-1.365225673e+00,-7.867286205e-01,1.501819938e-01,8.959961656e-02,4.199039258e+00,-1.398641867e+00,-3.077133911e-01,2.860297990e-02,2.374805760e-03,6.166530758e-01,-4.383430507e-02,1.048509833e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850636125e-01,-1.230066270e-01,2.249993756e-02,1.978819378e+00,7.000001147e-02,0,0
6.450000000e+00,9.769119414e-02,3.108541448e-01,7.834082990e-02,1.548020377e-01,1.039761776e-01,2.819610908e+01,4.375042742e+00,1.354943976e-01,2.460388951e-16,4.149818338e-18,1.770148900e-18,1.129394900e-02,-2.825533152e-01,-2.653811693e+00,-1.499135137e+00,-1.365242362e+00,-7.866835594e-01,1.501985788e-01,2.391142974e-02,4.143176641e+00,-1.372785246e+00,-2.984087418e-01,3.007549495e-02,4.787265134e-03,6.166563227e-01,-4.383956139e-02,1.048516642e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850638807e-01,-1.230065525e-01,2.249986120e-02,1.978817019e+00,6.999999657e-02,0,0
6.460000000e+00,9.769245722e-02,3.108676395e-01,3.850459166e-02,1.548087037e-01,1.039836847e-01,2.937767642e+01,4.396585328e+00,1.354944124e-01,4.449760149e-16,1.939479807e-18,4.681020122e-19,1.136014000e-02,-2.825520039e-01,-2.653809309e+00,-1.499134898e+00,-1.365241408e+00,-7.866936326e-01,1.501771659e-01,7.424182140e-02,4.163138863e+00,-1.379013056e+00,-3.002718034e-01,2.967418946e-02,2.187463592e-03,6.166555976e-01,-4.383716693e-02,1.048525061e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850638807e-01,-1.230066866e-01,2.249986492e-02,1.978816980e+00,6.999999657e-02,0,0
6.470000000e+00,9.769232745e-02,3.108677509e-01,2.590706834e-02,1.548087587e-01,1.039826080e-01,2.901339885e+01,4.393130334e+00,1.354945398e-01,2.197696792e-17,9.697399036e-19,1.355252716e-20,1.171268200e-02,-2.825507522e-01,-2.653810740e+00,-1.499133348e+00,-1.365247250e+00,-7.866769433e-01,1.501749456e-01,6.994541270e-02,4.158637134e+00,-1.381714176e+00,-3.007294689e-01,2.934260921e-02,2.385632868e-03,6.166565697e-01,-4.383891208e-02,1.048527690e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850637019e-01,-1.230067536e-01,2.249990031e-02,1.978814542e+00,6.999997795e-02,0,0
6.480000000e+00,9.768872530e-02,3.108429697e-01,3.935255467e-02,1.547965175e-01,1.039702715e-01,2.911114457e+01,4.351040312e+00,1.354951257e-01,3.332294980e-16,3.471140604e-18,4.370558683e-19,1.312154600e-02,-2.825498283e-01,-2.653798342e+00,-1.499125719e+00,-1.365207791e+00,-7.866627574e-01,1.501517743e-01,3.824690421e-03,4.121611974e+00,-1.362299284e+00,-2.948989180e-01,3.192992651e-02,2.769305589e-03,6.166586365e-01,-4.384084378e-02,1.048496799e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850639999e-01,-1.230066419e-01,2.250016667e-02,1.978818473e+00,6.999998540e-02,0,0
6.490000000e+00,9.769198775e-02,3.108601788e-01,3.178646088e-02,1.548050183e-01,1.039772444e-01,2.950239206e+01,4.397064586e+00,1.354950171e-01,4.576029882e-16,5.485677295e-18,2.185279341e-19,1.137944000e-02,-2.825510204e-01,-2.653807163e+00,-1.499127269e+00,-1.365245938e+00,-7.866581678e-01,1.501739770e-01,7.250240816e-02,4.163694451e+00,-1.379191870e+00,-2.992113698e-01,2.942256512e-02,2.355716112e-03,6.166574138e-01,-4.384185818e-02,1.048529662e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850637913e-01,-1.230067313e-01,2.249985002e-02,1.978816823e+00,7.000000402e-02,0,0
6.500000000e+00,9.769136696e-02,3.108494947e-01,1.308943981e-02,1.547997406e-01,1.039715186e-01,2.863661832e+01,4.387415359e+00,1.354947915e-01,2.428194638e-16,2.335442953e-18,5.463198354e-20,1.225225900e-02,-2.825496495e-01,-2.653806925e+00,-1.499130130e+00,-1.365237236e+00,-7.866627574e-01,1.501894146e-01,3.674745902e-02,4.154315627e+00,-1.377728585e+00,-3.011544003e-01,2.978498000e-02,2.767753581e-03,6.166578677e-01,-4.384050803e-02,1.048522126e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850634933e-01,-1.230069101e-01,2.249989286e-02,1.978816980e+00,7.000004500e-02,0,0
6.510000000e+00,9.769145731e-02,3.108508286e-01,1.666128095e-02,1.548003995e-01,1.039705533e-01,2.852281365e+01,4.395786423e+00,1.354950792e-01,3.514024854e-16,9.697399036e-19,2.710505431e-20,1.162689200e-02,-2.825475931e-01,-2.653808832e+00,-1.499126554e+00,-1.365248442e+00,-7.866405845e-01,1.501880437e-01,9.125712682e-02,4.161068219e+00,-1.381431353e+00,-3.016538530e-01,2.762078776e-02,3.338399356e-03,6.166588088e-01,-4.384247728e-02,1.048527269e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850638807e-01,-1.230067164e-01,2.250009403e-02,1.978817648e+00,6.999994814e-02,0,0
