t,pos_err,ori_err,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,sigma_min,c0,c1,c2,runtime,q1,q2,q3,q4,q5,q6,tau1,tau2,tau3,tau4,tau5,tau6,px,py,pz,pd_x,pd_y,pd_z,cube_x,cube_y,cube_z,cube_yaw,gripper_width,tau_sat,governed
3.000000000e-01,8.497073187e-03,1.077928854e-02,3.936923039e-02,5.389618175e-03,2.204664297e-03,4.923391487e-01,5.832816939e+00,1.366359418e-01,2.343498419e-16,6.774311733e-18,6.776263578e-19,1.212096300e-02,-2.764931619e-01,-2.478631735e+00,-1.482556105e+00,-8.580105305e-01,-6.924306154e-01,4.589811713e-02,-4.915757084e-02,5.336085651e+00,-2.271292405e+00,-6.216635970e-01,-1.709009018e-02,7.330951255e-05,6.306417768e-01,-5.726733077e-02,9.572774499e-02,6.314252866e-01,-5.728055524e-02,8.726688273e-02,4.845999777e-01,-1.231999621e-01,2.249992639e-02,1.977458018e+00,6.999957934e-02,0,0
3.100000000e-01,8.681073821e-03,1.100699987e-02,3.327190669e-02,5.503472155e-03,2.262935654e-03,7.364484595e-01,5.794090844e+00,1.366483909e-01,4.446817376e-16,2.531095457e-18,1.626391489e-18,1.240648500e-02,-2.765259147e-01,-2.478517056e+00,-1.482396126e+00,-8.582208753e-01,-6.924111843e-01,4.581538960e-02,-1.775692442e-02,5.300167563e+00,-2.257909483e+00,-6.171717007e-01,-1.846641243e-02,2.438288438e-04,6.306209848e-01,-5.728547177e-02,9.577908818e-02,6.314253177e-01,-5.728053550e-02,8.713535826e-02,4.845999777e-01,-1.231999621e-01,2.249995060e-02,1.977458018e+00,6.999959052e-02,0,0
3.200000000e-01,8.858338079e-03,1.122798688e-02,3.860066043e-02,5.613963950e-03,2.318979597e-03,4.854805941e-01,5.829511007e+00,1.366601956e-01,3.368223728e-17,1.258580373e-17,1.581934661e-19,1.292480100e-02,-2.765601873e-01,-2.478430748e+00,-1.482244611e+00,-8.584450483e-01,-6.923854947e-01,4.573456571e-02,1.021020211e-02,5.333459497e+00,-2.269550074e+00,-6.213345660e-01,-1.974705131e-02,1.049737483e-04,6.306014609e-01,-5.730587329e-02,9.581958106e-02,6.314253498e-01,-5.728051513e-02,8.699967645e-02,4.846000075e-01,-1.232000068e-01,2.249996923e-02,1.977458018e+00,6.999957934e-02,0,0
3.300000000e-01,9.027826585e-03,1.143768640e-02,3.979128653e-02,5.718812026e-03,2.374183460e-03,4.849112977e-01,5.830998441e+00,1.366715345e-01,1.371419324e-16,1.430615448e-17,1.520059566e-18,1.284769000e-02,-2.765987813e-01,-2.478372335e+00,-1.482099056e+00,-8.586801887e-01,-6.923626661e-01,4.565470293e-02,1.503697314e-02,5.334821989e+00,-2.270081209e+00,-6.215501722e-01,-1.994310873e-02,9.310157160e-05,6.305818121e-01,-5.732861416e-02,9.584805140e-02,6.314253829e-01,-5.728049413e-02,8.685985216e-02,4.846000075e-01,-1.231999695e-01,2.249992266e-02,1.977458018e+00,6.999959052e-02,0,0
3.400000000e-01,9.191620368e-03,1.163998971e-02,3.677581475e-02,5.819961997e-03,2.427466356e-03,7.238794024e-01,5.800355617e+00,1.366820440e-01,2.238129445e-16,7.424957662e-18,2.371692252e-20,1.142582700e-02,-2.766406238e-01,-2.478341579e+00,-1.481964231e+00,-8.589269519e-01,-6.923438311e-01,4.557781667e-02,-1.566409822e-02,5.305904710e+00,-2.260289091e+00,-6.180652323e-01,-1.853840370e-02,2.222136081e-04,6.305629978e-01,-5.735310628e-02,9.586668446e-02,6.314254170e-01,-5.728047252e-02,8.671590075e-02,4.846000075e-01,-1.231999695e-01,2.249992080e-02,1.977458018e+00,6.999960169e-02,0,0
3.500000000e-01,9.347602369e-03,1.183140786e-02,4.402009107e-02,5.915669426e-03,2.480075313e-03,5.684576729e-01,5.839106958e+00,1.366922632e-01,2.234832883e-16,1.533293417e-17,8.472226614e-19,1.322271300e-02,-2.766773105e-01,-2.478335857e+00,-1.481832981e+00,-8.591808081e-01,-6.923322082e-01,4.549576715e-02,7.202036202e-02,5.341997599e+00,-2.272638469e+00,-6.226133257e-01,-2.262325104e-02,8.285109071e-05,6.305438120e-01,-5.737309788e-02,9.587330934e-02,6.314254520e-01,-5.728045029e-02,8.656783798e-02,4.845999479e-01,-1.231999993e-01,2.249994129e-02,1.977458018e+00,6.999951228e-02,0,0
3.600000000e-01,9.500214818e-03,1.202123789e-02,4.514802286e-02,6.010582756e-03,2.531014645e-03,9.083974013e-01,5.804836297e+00,1.367020816e-01,2.445344874e-16,3.127317221e-18,1.318988870e-18,1.287494000e-02,-2.766831815e-01,-2.478347778e+00,-1.481706977e+00,-8.594417572e-01,-6.923168898e-01,4.540713131e-02,1.177519273e-01,5.309364811e+00,-2.260458014e+00,-6.185646121e-01,-2.472965458e-02,2.512784883e-04,6.305271706e-01,-5.737441851e-02,9.587286114e-02,6.314254880e-01,-5.728042745e-02,8.641568011e-02,4.846000075e-01,-1.231999695e-01,2.249990404e-02,1.977458018e+00,6.999951974e-02,0,0
3.700000000e-01,9.649412631e-03,1.221011938e-02,4.916440125e-02,6.105021765e-03,2.580175358e-03,6.096085271e-01,5.858067035e+00,1.367112301e-01,6.672306664e-16,1.138360651e-17,3.066586833e-19,1.243823600e-02,-2.766718864e-01,-2.478379488e+00,-1.481589794e+00,-8.597091436e-01,-6.922934651e-01,4.531363398e-02,9.354577653e-02,5.358577902e+00,-2.280900974e+00,-6.251208732e-01,-2.358135107e-02,8.335103554e-05,6.305132121e-01,-5.736658590e-02,9.586524528e-02,6.314255250e-01,-5.728040399e-02,8.625944381e-02,4.846000075e-01,-1.231999844e-01,2.249995805e-02,1.977458018e+00,6.999953091e-02,0,0
3.800000000e-01,9.799203098e-03,1.239761104e-02,4.203119314e-02,6.198765822e-03,2.628580784e-03,5.652688417e-01,5.819509139e+00,1.367198711e-01,4.450140538e-16,4.869262886e-18,7.761706351e-19,1.421901300e-02,-2.766360939e-01,-2.478424072e+00,-1.481479049e+00,-8.599846363e-01,-6.922843456e-01,4.522091150e-02,-9.862407616e-03,5.324811336e+00,-2.264485820e+00,-6.202611654e-01,-1.880534164e-02,1.124222411e-04,6.305005921e-01,-5.734118766e-02,9.585440698e-02,6.314255629e-01,-5.728037993e-02,8.609914621e-02,4.846000075e-01,-1.231999621e-01,2.249991708e-02,1.977458018e+00,6.999952719e-02,0,0
3.900000000e-01,9.941884189e-03,1.257600446e-02,4.895199838e-02,6.287960795e-03,2.674950206e-03,5.664374816e-01,5.847647390e+00,1.367276596e-01,5.567307107e-16,3.998340052e-18,1.817454023e-18,1.269507800e-02,-2.765941918e-01,-2.478499413e+00,-1.481379509e+00,-8.602747321e-01,-6.922683716e-01,4.513436556e-02,-6.267425962e-02,5.349635059e+00,-2.276597646e+00,-6.239332680e-01,-1.634297653e-02,9.338419724e-05,6.304901870e-01,-5.731347357e-02,9.583253008e-02,6.314256018e-01,-5.728035525e-02,8.593480490e-02,4.846000075e-01,-1.231999621e-01,2.249994129e-02,1.977458018e+00,6.999956816e-02,0,0
4.000000000e-01,1.007713526e-02,1.274102590e-02,4.509929616e-02,6.370469859e-03,2.721184651e-03,5.703681639e-01,5.827870405e+00,1.367348927e-01,2.400712517e-16,5.222209201e-18,1.089609698e-18,1.257311700e-02,-2.765547037e-01,-2.478602886e+00,-1.481287122e+00,-8.605764508e-01,-6.922551990e-01,4.505347461e-02,-3.479603583e-02,5.332252444e+00,-2.267940246e+00,-6.213583774e-01,-1.753150381e-02,1.147008588e-04,6.304800131e-01,-5.728697671e-02,9.579910443e-02,6.314256417e-01,-5.728032998e-02,8.576643790e-02,4.846000075e-01,-1.231999919e-01,2.249995805e-02,1.977458018e+00,6.999960542e-02,0,0
4.100000000e-01,1.020638736e-02,1.289963335e-02,5.162080158e-02,6.449771958e-03,2.766052724e-03,6.378955305e-01,5.841357808e+00,1.367415997e-01,7.779417667e-16,1.183718407e-17,9.995850130e-19,1.205631200e-02,-2.765316367e-01,-2.478731871e+00,-1.481201649e+00,-8.608903289e-01,-6.922366023e-01,4.497448727e-02,-9.443060557e-02,5.343680813e+00,-2.273595669e+00,-6.230279887e-01,-1.476928221e-02,6.028095444e-05,6.304699470e-01,-5.727192896e-02,9.575560108e-02,6.314256824e-01,-5.728030410e-02,8.559406368e-02,4.846000075e-01,-1.231999844e-01,2.249995433e-02,1.977458018e+00,6.999960914e-02,0,0
4.200000000e-01,1.033023663e-02,1.305360439e-02,5.128976122e-02,6.526755855e-03,2.808843247e-03,6.538003394e-01,5.840104790e+00,1.367477769e-01,1.228136442e-16,2.528772285e-18,7.589415207e-19,1.434313400e-02,-2.765325904e-01,-2.478885174e+00,-1.481122971e+00,-8.612149954e-01,-6.922238469e-01,4.489398003e-02,-9.048327108e-02,5.342647304e+00,-2.272984679e+00,-6.229542837e-01,-1.500422357e-02,8.100795986e-05,6.304587127e-01,-5.727122951e-02,9.570257331e-02,6.314257242e-01,-5.728027762e-02,8.541770112e-02,4.845999777e-01,-1.232000068e-01,2.249995247e-02,1.977458018e+00,6.999961659e-02,0,0
4.300000000e-01,1.044634543e-02,1.319710335e-02,4.657633768e-02,6.598503792e-03,2.851279023e-03,5.704651208e-01,5.832023060e+00,1.367536047e-01,2.236851763e-16,1.254352099e-17,1.020317198e-18,1.380567900e-02,-2.765533030e-01,-2.479064703e+00,-1.481048822e+00,-8.615499139e-01,-6.922082901e-01,4.481411725e-02,-5.075859275e-03,5.336507553e+00,-2.268693719e+00,-6.219540668e-01,-1.887557827e-02,1.186957738e-04,6.304466323e-01,-5.728348087e-02,9.563772621e-02,6.314257668e-01,-5.728025055e-02,8.523736958e-02,4.846000075e-01,-1.231999919e-01,2.249996737e-02,1.977458018e+00,6.999960542e-02,0,0
4.400000000e-01,1.055784272e-02,1.333470570e-02,4.435771788e-02,6.667303453e-03,2.893145011e-03,7.949112803e-01,5.805835271e+00,1.367590998e-01,1.113741108e-16,1.867976828e-17,1.862967276e-18,1.213217300e-02,-2.765814662e-01,-2.479264736e+00,-1.480978966e+00,-8.618940711e-01,-6.921936870e-01,4.473361373e-02,-3.786356939e-02,5.311640034e+00,-2.260382069e+00,-6.189836707e-01,-1.737139637e-02,2.260268942e-04,6.304342977e-01,-5.730033866e-02,9.556425151e-02,6.314258104e-01,-5.728022288e-02,8.505308883e-02,4.846000075e-01,-1.231999546e-01,2.249993011e-02,1.977458018e+00,6.999959797e-02,0,0
4.500000000e-01,1.066325038e-02,1.346608216e-02,4.799918045e-02,6.732990209e-03,2.933779508e-03,5.743181348e-01,5.836004708e+00,1.367640332e-01,8.882025598e-16,4.954686047e-18,3.336922820e-18,1.109028300e-02,-2.766166627e-01,-2.479489565e+00,-1.480916500e+00,-8.622479439e-01,-6.921718121e-01,4.465288669e-02,9.337269918e-03,5.340547646e+00,-2.269265444e+00,-6.224673504e-01,-1.957886081e-02,1.121355223e-04,6.304227761e-01,-5.732304306e-02,9.548075894e-02,6.314258550e-01,-5.728019462e-02,8.486487908e-02,4.845999479e-01,-1.231999770e-01,2.249995433e-02,1.977458018e+00,6.999957561e-02,0,0
4.600000000e-01,1.076433814e-02,1.359264095e-02,5.550486052e-02,6.796268153e-03,2.973214489e-03,5.571652477e-01,5.869563131e+00,1.367685101e-01,5.555700760e-16,7.806255642e-18,2.586225600e-18,1.207915300e-02,-2.766616642e-01,-2.479736328e+00,-1.480859995e+00,-8.626134992e-01,-6.921491027e-01,4.457406700e-02,-6.309188014e-02,5.370000478e+00,-2.284237402e+00,-6.268014990e-01,-1.627881296e-02,6.575016037e-05,6.304113318e-01,-5.735223311e-02,9.538893717e-02,6.314259004e-01,-5.728016578e-02,8.467276096e-02,4.846000075e-01,-1.231999695e-01,2.249994874e-02,1.977458018e+00,6.999959424e-02,0,0
4.700000000e-01,1.086282767e-02,1.371562694e-02,5.274251313e-02,6.857759717e-03,3.012949081e-03,6.899765050e-01,5.847594460e+00,1.367728109e-01,3.422728552e-16,9.381951662e-18,4.370558683e-19,1.276061900e-02,-2.767090797e-01,-2.479996204e+00,-1.480805516e+00,-8.629799485e-01,-6.921395659e-01,4.448618367e-02,9.476203676e-02,5.351037711e+00,-2.272012515e+00,-6.238423531e-01,-2.358776128e-02,8.971005139e-05,6.303986228e-01,-5.738069131e-02,9.529042834e-02,6.314259468e-01,-5.728013635e-02,8.447675555e-02,4.846000075e-01,-1.231999546e-01,2.249994501e-02,1.977458018e+00,6.999954209e-02,0,0
4.800000000e-01,1.096065858e-02,1.383954308e-02,4.890120346e-02,6.919716315e-03,3.051078105e-03,7.758123237e-01,5.818412884e+00,1.367767366e-01,3.393424633e-16,6.075403083e-18,7.047314121e-19,1.288862000e-02,-2.767207921e-01,-2.480269909e+00,-1.480756044e+00,-8.633572459e-01,-6.921251416e-01,4.439772293e-02,2.122464350e-02,5.324094583e+00,-2.263164727e+00,-6.206214152e-01,-2.023162284e-02,1.808305391e-04,6.303890233e-01,-5.738765752e-02,9.518784951e-02,6.314259941e-01,-5.728010635e-02,8.427688434e-02,4.845999777e-01,-1.231999621e-01,2.249993943e-02,1.977458018e+00,6.999953464e-02,0,0
4.900000000e-01,1.105265809e-02,1.395477984e-02,4.990288094e-02,6.977333307e-03,3.087752831e-03,6.094854832e-01,5.834671973e+00,1.367798813e-01,6.661366382e-16,2.082684363e-18,1.951752131e-18,1.184319100e-02,-2.767164409e-01,-2.480570316e+00,-1.480716825e+00,-8.637471199e-01,-6.921060681e-01,4.431499168e-02,-9.130427878e-03,5.340203208e+00,-2.266698263e+00,-6.223115042e-01,-1.872761529e-02,1.109304319e-04,6.303819262e-01,-5.738562742e-02,9.507589306e-02,6.314260423e-01,-5.728007576e-02,8.407316925e-02,4.845999479e-01,-1.231999993e-01,2.249993011e-02,1.977458018e+00,6.999956444e-02,0,0
5.000000000e-01,1.113649834e-02,1.405373910e-02,5.454865208e-02,7.026811722e-03,3.124486236e-03,6.285172673e-01,5.854144979e+00,1.367825579e-01,4.538813724e-16,2.571914036e-17,2.185279341e-18,1.295189100e-02,-2.767120600e-01,-2.480899572e+00,-1.480683565e+00,-8.641502261e-01,-6.920942068e-01,4.424034059e-02,7.221963465e-02,5.358044989e+00,-2.272971485e+00,-6.246944187e-01,-2.256472143e-02,4.644388977e-05,6.303746096e-01,-5.738245717e-02,9.495190759e-02,6.314260914e-01,-5.728004460e-02,8.386563261e-02,4.845999479e-01,-1.231999844e-01,2.249995060e-02,1.977458018e+00,6.999957561e-02,0,0
5.100000000e-01,1.121712190e-02,1.414901344e-02,5.145575194e-02,7.074447707e-03,3.161057101e-03,6.020760273e-01,5.839862274e+00,1.367851235e-01,3.406026949e-16,1.016378097e-17,1.328977149e-18,1.368501700e-02,-2.766976655e-01,-2.481243849e+00,-1.480651736e+00,-8.645604849e-01,-6.920814514e-01,4.416191205e-02,-7.529856796e-03,5.345380567e+00,-2.267692328e+00,-6.229453328e-01,-1.875846933e-02,9.772082542e-05,6.303677399e-01,-5.737306891e-02,9.482098651e-02,6.314261414e-01,-5.728001287e-02,8.365429719e-02,4.846000075e-01,-1.231999621e-01,2.249994501e-02,1.977458018e+00,6.999957934e-02,0,0
5.200000000e-01,1.129449067e-02,1.424110521e-02,5.556191071e-02,7.120492433e-03,3.194801555e-03,5.566339580e-01,5.864272490e+00,1.367868995e-01,3.054295855e-17,6.053172193e-18,8.091040319e-19,1.311406200e-02,-2.766838372e-01,-2.481611729e+00,-1.480630159e+00,-8.649850488e-01,-6.920749545e-01,4.408819228e-02,1.314198392e-02,5.367770556e+00,-2.276879386e+00,-6.260867064e-01,-1.985142367e-02,6.048311377e-05,6.303617881e-01,-5.736338914e-02,9.468310035e-02,6.314261923e-01,-5.727998058e-02,8.343918616e-02,4.845999777e-01,-1.231999695e-01,2.249993756e-02,1.977458018e+00,6.999956816e-02,0,0
5.300000000e-01,1.137130672e-02,1.433501357e-02,5.663817335e-02,7.167445415e-03,3.228186417e-03,6.683875036e-01,5.859521560e+00,1.367885447e-01,4.351528858e-17,4.670885906e-18,3.689873076e-18,1.297818100e-02,-2.766483128e-01,-2.481988430e+00,-1.480610251e+00,-8.654119968e-01,-6.920689344e-01,4.400494322e-02,8.360072281e-02,5.363124947e+00,-2.274263881e+00,-6.253697919e-01,-2.304455372e-02,5.939887654e-05,6.303570121e-01,-5.733994204e-02,9.454108988e-02,6.314262441e-01,-5.727994772e-02,8.322032311e-02,4.845999777e-01,-1.231999695e-01,2.249995060e-02,1.977458018e+00,6.999954209e-02,0,0
5.400000000e-01,1.144923607e-02,1.443377424e-02,5.623348708e-02,7.216824475e-03,3.260594325e-03,6.399475134e-01,5.852776149e+00,1.367898879e-01,5.552876672e-16,5.076104429e-18,6.728662542e-18,1.232434500e-02,-2.765833735e-01,-2.482373476e+00,-1.480594397e+00,-8.658443093e-01,-6.920564175e-01,4.391604289e-02,6.042360519e-02,5.357725581e+00,-2.270584023e+00,-6.245630334e-01,-2.198745893e-02,3.338810737e-05,6.303549473e-01,-5.729919615e-02,9.439671643e-02,6.314262968e-01,-5.727991430e-02,8.299773205e-02,4.846000075e-01,-1.231999919e-01,2.249996550e-02,1.977458018e+00,6.999953464e-02,0,0
5.500000000e-01,1.152282666e-02,1.452669408e-02,5.437546198e-02,7.263283177e-03,3.292703073e-03,6.245401181e-01,5.848164206e+00,1.367909422e-01,2.390836651e-16,6.013169400e-18,3.287011731e-18,1.363589800e-02,-2.765178382e-01,-2.482778072e+00,-1.480582356e+00,-8.662866354e-01,-6.920394301e-01,4.382848740e-02,1.866044639e-02,5.354245765e+00,-2.267810433e+00,-6.239846501e-01,-2.019037952e-02,7.177692773e-05,6.303533910e-01,-5.725886656e-02,9.424418120e-02,6.314263503e-01,-5.727988033e-02,8.277143737e-02,4.846000075e-01,-1.231999621e-01,2.249993011e-02,1.977458018e+00,6.999957934e-02,0,0
5.600000000e-01,1.159607548e-02,1.462187460e-02,5.414031693e-02,7.310872172e-03,3.323518692e-03,6.704019773e-01,5.845655278e+00,1.367918160e-01,4.497661618e-16,6.024887182e-18,2.611104601e-18,1.107112300e-02,-2.764516771e-01,-2.483193398e+00,-1.480572462e+00,-8.667341471e-01,-6.920362711e-01,4.373323172e-02,4.188830590e-02,5.351867220e+00,-2.266726259e+00,-6.236622996e-01,-2.111042681e-02,1.020128930e-04,6.303509094e-01,-5.721584115e-02,9.408738005e-02,6.314264047e-01,-5.727984580e-02,8.254146390e-02,4.846000075e-01,-1.231999919e-01,2.249994874e-02,1.977458018e+00,6.999955699e-02,0,0
5.700000000e-01,1.166680382e-02,1.471484320e-02,5.851433332e-02,7.357355223e-03,3.352703426e-03,8.145152945e-01,5.841805922e+00,1.367921491e-01,3.469490320e-16,7.996680104e-18,1.474674387e-18,1.330525400e-02,-2.763782442e-01,-2.483628988e+00,-1.480569839e+00,-8.671970963e-01,-6.920219064e-01,4.364503175e-02,-1.159046501e-01,5.347238848e+00,-2.265363345e+00,-6.230874776e-01,-1.378898346e-02,9.182519847e-05,6.303506227e-01,-5.717038224e-02,9.392441599e-02,6.314264600e-01,-5.727981073e-02,8.230783686e-02,4.846000075e-01,-1.231999621e-01,2.249994688e-02,1.977458018e+00,6.999960914e-02,0,0
5.800000000e-01,1.173101686e-02,1.479490945e-02,5.793669129e-02,7.397387255e-03,3.383238646e-03,7.617169085e-01,5.843534228e+00,1.367922165e-01,3.332972207e-16,5.637851297e-18,8.940560153e-19,1.233214500e-02,-2.763290703e-01,-2.484087467e+00,-1.480570674e+00,-8.676701188e-01,-6.920050383e-01,4.356336221e-02,-9.455910062e-02,5.349542781e+00,-2.265302736e+00,-6.233213321e-01,-1.472785370e-02,8.314955106e-05,6.303490393e-01,-5.714061114e-02,9.375118259e-02,6.314265162e-01,-5.727977511e-02,8.207058186e-02,4.845999777e-01,-1.231999621e-01,2.249993943e-02,1.977458018e+00,6.999962404e-02,0,0
5.900000000e-01,1.178673815e-02,1.486124546e-02,5.448666015e-02,7.430554352e-03,3.413913050e-03,6.815824186e-01,5.843567551e+00,1.367919103e-01,4.443229294e-16,1.522831329e-17,1.775743111e-18,1.163142800e-02,-2.763053179e-01,-2.484572887e+00,-1.480576277e+00,-8.681530952e-01,-6.919906139e-01,4.348514229e-02,-2.355857808e-02,5.350876155e+00,-2.264054885e+00,-6.233640282e-01,-1.799594846e-02,1.169161011e-04,6.303457996e-01,-5.712645059e-02,9.356580722e-02,6.314265732e-01,-5.727973895e-02,8.182972493e-02,4.845999479e-01,-1.231999770e-01,2.249993011e-02,1.977458018e+00,6.999960914e-02,0,0
6.000000000e-01,1.184005787e-02,1.492486637e-02,5.192743619e-02,7.462363924e-03,3.444041213e-03,9.047590313e-01,5.818025417e+00,1.367914488e-01,1.339561510e-16,2.818925648e-18,1.305552300e-18,1.156792800e-02,-2.762967944e-01,-2.485073566e+00,-1.480583906e+00,-8.686471581e-01,-6.919772625e-01,4.340839759e-02,-5.546964840e-02,5.326608289e+00,-2.255739942e+00,-6.204429460e-01,-1.657758672e-02,2.278181045e-04,6.303415867e-01,-5.712170428e-02,9.337446911e-02,6.314266310e-01,-5.727970225e-02,8.158529247e-02,4.845999479e-01,-1.231999844e-01,2.249994874e-02,1.977458018e+00,6.999961287e-02,0,0
6.100000000e-01,1.188818364e-02,1.498306880e-02,6.054830162e-02,7.491464326e-03,3.472288451e-03,7.251248158e-01,5.867895247e+00,1.367902737e-01,4.447832346e-16,1.179739510e-17,1.506221795e-18,1.244487600e-02,-2.762970328e-01,-2.485598326e+00,-1.480600834e+00,-8.691513538e-01,-6.919638515e-01,4.333330318e-02,9.097449485e-02,5.373090889e+00,-2.271782618e+00,-6.263140328e-01,-2.338881084e-02,5.029818861e-05,6.303378718e-01,-5.712277364e-02,9.317448878e-02,6.314266897e-01,-5.727966502e-02,8.133731129e-02,4.846000075e-01,-1.231999695e-01,2.249994501e-02,1.977458018e+00,6.999957189e-02,0,0
6.200000000e-01,1.193723634e-02,1.504555561e-02,5.985907700e-02,7.522706851e-03,3.499367655e-03,7.218116297e-01,5.864397356e+00,1.367889178e-01,2.238129445e-16,1.354862347e-17,3.104682540e-18,1.141394600e-02,-2.762672603e-01,-2.486130714e+00,-1.480620027e+00,-8.696594834e-01,-6.919569969e-01,4.324980825e-02,7.673010652e-02,5.370522600e+00,-2.269468457e+00,-6.258972095e-01,-2.283519273e-02,6.680810614e-05,6.303355220e-01,-5.710386219e-02,9.297176422e-02,6.314267492e-01,-5.727962726e-02,8.108580859e-02,4.846000075e-01,-1.231999621e-01,2.249994501e-02,1.977458018e+00,6.999950856e-02,0,0
6.300000000e-01,1.198720590e-02,1.511305582e-02,5.837558689e-02,7.556455998e-03,3.525980453e-03,8.040108063e-01,5.848319157e+00,1.367873733e-01,2.231531450e-16,5.364336092e-18,5.029576367e-18,1.354983600e-02,-2.762133777e-01,-2.486670971e+00,-1.480641961e+00,-8.701741099e-01,-6.919322014e-01,4.316267371e-02,-9.375721366e-02,5.355705220e+00,-2.262970372e+00,-6.238666224e-01,-1.495551513e-02,1.056057926e-04,6.303361480e-01,-5.707283859e-02,9.276650702e-02,6.314268095e-01,-5.727958898e-02,8.083081194e-02,4.845999777e-01,-1.231999621e-01,2.249993943e-02,1.977458018e+00,6.999957561e-02,0,0
6.400000000e-01,1.203134739e-02,1.516731349e-02,5.937710190e-02,7.583584055e-03,3.553717535e-03,7.079307260e-01,5.863616688e+00,1.367855708e-01,5.552199219e-16,1.055191096e-17,3.083788141e-18,1.166005900e-02,-2.761747837e-01,-2.487232685e+00,-1.480667114e+00,-8.706986308e-01,-6.919152737e-01,4.308213294e-02,6.172706989e-02,5.370648039e+00,-2.267652110e+00,-6.257778724e-01,-2.204624685e-02,6.661906347e-05,6.303351897e-01,-5.705009710e-02,9.255186950e-02,6.314268707e-01,-5.727955017e-02,8.057234931e-02,4.846000075e-01,-1.231999621e-01,2.249996178e-02,1.977458018e+00,6.999960914e-02,0,0
6.500000000e-01,1.207522779e-02,1.522430287e-02,5.768332035e-02,7.612077924e-03,3.579924816e-03,7.088396530e-01,5.856818925e+00,1.367836576e-01,1.773855484e-17,4.848699518e-18,2.168404345e-19,1.129990500e-02,-2.761242688e-01,-2.487804651e+00,-1.480693579e+00,-8.712303042e-01,-6.919081211e-01,4.299547151e-02,3.026920027e-02,5.365189941e+00,-2.263883914e+00,-6.249409844e-01,-2.066330351e-02,9.256098056e-05,6.303340967e-01,-5.701817520e-02,9.233328313e-02,6.314269326e-01,-5.727951085e-02,8.031044905e-02,4.846000075e-01,-1.231999695e-01,2.249992080e-02,1.977458018e+00,6.999956444e-02,0,0
6.600000000e-01,1.211947132e-02,1.528388797e-02,6.297617630e-02,7.641869605e-03,3.604842476e-03,8.846441128e-01,5.858442664e+00,1.367812473e-01,2.356432049e-16,1.097135459e-17,1.817454023e-18,1.119429500e-02,-2.760700285e-01,-2.488389492e+00,-1.480726719e+00,-8.717725873e-01,-6.918918490e-01,4.291178659e-02,-1.318097350e-01,5.364981584e+00,-2.264977681e+00,-6.250223753e-01,-1.312891090e-02,8.135282594e-05,6.303348368e-01,-5.698570336e-02,9.211172493e-02,6.314269954e-01,-5.727947102e-02,8.004513986e-02,4.845999479e-01,-1.231999844e-01,2.249994315e-02,1.977458018e+00,6.999959797e-02,0,0
6.700000000e-01,1.215858399e-02,1.533263948e-02,5.689767108e-02,7.666244646e-03,3.630558081e-03,7.400683795e-01,5.848325195e+00,1.367784913e-01,2.230557774e-16,2.168404345e-18,2.458654042e-18,1.162332900e-02,-2.760391831e-01,-2.488995075e+00,-1.480764389e+00,-8.723260760e-01,-6.918735504e-01,4.283633828e-02,-3.813363054e-02,5.357894546e+00,-2.259425032e+00,-6.237924087e-01,-1.734914057e-02,1.099902227e-04,6.303345629e-01,-5.696836834e-02,9.188185697e-02,6.314270590e-01,-5.727943068e-02,7.977645085e-02,4.846000075e-01,-1.231999695e-01,2.249990962e-02,1.977458018e+00,6.999961659e-02,0,0
6.800000000e-01,1.219534584e-02,1.537839504e-02,5.359096322e-02,7.689121754e-03,3.654870351e-03,9.569672409e-01,5.819768455e+00,1.367752763e-01,4.968249247e-17,1.847729902e-17,2.327880787e-18,1.349189600e-02,-2.760318816e-01,-2.489618301e+00,-1.480808020e+00,-8.728922606e-01,-6.918600202e-01,4.276601970e-02,-5.939032100e-02,5.331070982e+00,-2.249582611e+00,-6.204595576e-01,-1.636475632e-02,2.228983685e-04,6.303332373e-01,-5.696525803e-02,9.164653628e-02,6.314271234e-01,-5.727938984e-02,7.950441148e-02,4.846000075e-01,-1.231999770e-01,2.249992266e-02,1.977458018e+00,6.999961659e-02,0,0
6.900000000e-01,1.222586302e-02,1.541394978e-02,5.721293018e-02,7.706898592e-03,3.680546771e-03,7.269255094e-01,5.852662024e+00,1.367719623e-01,2.273484835e-16,1.226634733e-18,1.100678820e-18,1.257537700e-02,-2.760443091e-01,-2.490259409e+00,-1.480852842e+00,-8.734623194e-01,-6.918473244e-01,4.269365594e-02,-1.520846749e-02,5.362833799e+00,-2.259062979e+00,-6.242829248e-01,-1.844985455e-02,1.025482951e-04,6.303301119e-01,-5.697427140e-02,9.140177016e-02,6.314271885e-01,-5.727934850e-02,7.922905159e-02,4.845999479e-01,-1.231999844e-01,2.249994501e-02,1.977458018e+00,6.999960169e-02,0,0
